N,P,K,temperature,humidity,ph,month,season,soil_type,region,label
105.66,33.67,25.95,32.74,45.0,7.75,9,summer,alluvial,upper_egypt,maize
59.46,28.76,63.7,28.52,61.32,7.69,9,summer,alluvial,south_delta,pepper
35.26,20.8,15.35,17.08,48.37,7.72,2,winter,loamy_clay,middle_egypt,cumin
31.59,17.57,90.69,32.76,48.22,7.61,8,summer,calcareous,sinai_north,watermelon
74.31,19.26,76.55,29.36,57.13,7.93,9,summer,alluvial,east_delta,eggplant
69.81,33.53,57.87,25.83,61.4,7.5,7,summer,alluvial,east_delta,pepper
53.09,22.35,47.88,26.02,53.02,7.98,4,summer,loamy_clay,middle_egypt,basil
84.51,18.43,41.98,31.06,69.84,7.82,8,summer,clayey_delta,south_delta,rice
31.47,14.01,57.15,34.71,25.03,7.9,9,permanent,sandy,upper_egypt,date_palm
38.66,26.22,42.88,20.74,58.27,8.01,10,winter,clayey_delta,north_delta,sugar_beet
29.15,10.95,53.23,33.89,25.78,7.76,6,permanent,sandy,aswan,date_palm
28.62,11.92,55.77,30.8,33.37,8.06,10,permanent,calcareous,new_lands,date_palm
77.47,19.87,79.64,30.36,51.85,7.85,5,summer,loamy_clay,upper_egypt,eggplant
72.16,25.01,58.59,29.99,56.26,7.59,7,summer,alluvial,upper_egypt,pepper
76.13,19.91,96.49,29.08,58.96,7.79,9,summer,alluvial,south_delta,eggplant
40.4,8.58,49.07,34.55,28.15,7.88,7,permanent,sandy,upper_egypt,date_palm
72.06,38.4,105.92,20.94,72.51,7.63,2,winter,alluvial,east_delta,tomato_winter
77.85,25.08,79.9,25.48,63.63,7.4,12,permanent,sandy,east_delta,citrus
65.2,29.82,88.91,26.76,45.41,7.94,8,permanent,loamy_clay,upper_egypt,grapes
63.52,31.86,63.61,14.46,70.96,7.85,2,winter,alluvial,north_delta,cabbage
25.39,14.51,46.16,25.08,45.54,7.78,8,permanent,sandy,sinai_north,olive
34.25,29.95,30.96,21.2,52.47,7.7,10,winter,alluvial,upper_egypt,cumin
39.73,13.48,82.64,29.19,54.54,7.6,7,summer,sandy,east_delta,watermelon
26.76,23.24,30.54,17.83,51.9,7.93,3,winter,loamy_clay,west_delta,cumin
33.91,11.67,33.36,20.4,57.33,7.89,10,winter,loamy_clay,west_delta,coriander
45.0,21.17,65.12,24.46,51.55,7.74,12,permanent,reclaimed,west_delta,pomegranate
20.4,22.96,18.42,16.1,42.0,7.69,3,winter,loamy_clay,middle_egypt,lentil
18.56,19.78,36.71,17.15,60.0,8.04,1,winter,calcareous,sinai_north,lentil
78.94,28.43,85.38,22.43,43.56,7.55,1,permanent,sandy,upper_egypt,grapes
15.23,21.81,12.69,19.25,55.43,7.93,10,winter,alluvial,south_delta,berseem
66.63,23.25,76.9,27.54,42.93,7.62,11,permanent,sandy,new_lands,mango
34.57,14.41,47.04,26.67,55.27,7.75,9,permanent,sandy,north_coast,olive
70.39,35.12,87.61,19.68,58.79,7.87,12,winter,loamy_clay,west_delta,tomato_winter
100.5,25.63,30.44,28.62,47.53,7.82,9,summer,alluvial,middle_egypt,maize
38.73,11.8,62.43,31.45,32.39,7.9,11,permanent,sandy,new_lands,date_palm
69.55,24.22,81.89,25.76,62.2,8.1,4,summer,alluvial,north_delta,cotton
84.7,29.53,59.5,22.49,64.34,8.19,3,permanent,clayey_delta,south_delta,mint
39.38,18.15,70.97,27.93,46.03,7.93,5,permanent,calcareous,new_lands,pomegranate
20.47,18.84,40.17,17.08,58.44,7.53,11,winter,sandy,sinai_north,lentil
64.88,30.84,55.57,28.28,63.8,7.6,6,summer,loamy_clay,south_delta,pepper
42.62,15.4,20.91,15.85,53.86,7.88,3,winter,reclaimed,sinai_north,barley
24.88,17.64,46.71,23.15,48.48,7.9,6,permanent,calcareous,sinai_north,olive
76.56,26.98,20.2,17.37,59.18,7.73,12,winter,alluvial,south_delta,wheat
97.68,25.75,41.34,32.37,45.56,7.82,8,summer,loamy_clay,south_delta,maize
23.56,14.28,64.21,29.04,27.45,7.88,12,permanent,sandy,upper_egypt,date_palm
101.32,29.05,21.2,32.26,51.05,7.76,6,summer,alluvial,north_delta,maize
58.03,20.8,98.35,23.38,58.11,7.76,4,permanent,alluvial,middle_egypt,citrus
58.52,18.22,46.07,22.59,55.81,7.9,10,winter,clayey_delta,south_delta,onion
54.03,20.11,60.45,20.55,48.48,8.0,4,winter,alluvial,upper_egypt,garlic
84.73,29.62,46.43,29.18,66.39,7.89,6,summer,clayey_delta,south_delta,rice
83.61,24.63,99.05,22.05,52.54,7.9,12,permanent,alluvial,middle_egypt,citrus
42.01,10.35,52.55,28.18,33.81,7.89,2,permanent,sandy,upper_egypt,date_palm
71.71,30.82,85.88,26.71,43.46,8.1,4,permanent,reclaimed,middle_egypt,grapes
114.19,28.44,32.03,34.14,45.0,7.87,7,summer,loamy_clay,upper_egypt,maize
89.24,37.1,117.52,25.6,59.36,7.62,5,summer,sandy,east_delta,tomato_summer
34.41,30.46,40.28,20.57,52.13,7.94,10,winter,loamy_clay,south_delta,sugar_beet
46.2,19.59,82.51,30.98,45.65,7.61,6,summer,reclaimed,sinai_north,watermelon
51.32,35.03,43.93,16.17,53.09,7.92,2,winter,calcareous,west_delta,sugar_beet
26.71,16.68,11.93,16.3,54.06,7.76,1,winter,loamy_clay,west_delta,lentil
44.37,14.93,81.79,30.5,38.41,7.77,5,summer,reclaimed,new_lands,watermelon
45.31,12.52,86.07,31.85,45.82,7.56,4,summer,reclaimed,west_delta,watermelon
95.19,25.13,76.31,26.16,61.94,7.87,9,permanent,alluvial,middle_egypt,mint
91.06,30.96,68.38,22.83,67.34,7.82,2,permanent,alluvial,south_delta,mint
59.97,29.25,58.32,19.58,69.07,7.69,11,winter,alluvial,north_delta,cabbage
92.07,21.68,50.91,28.71,67.82,7.77,6,summer,alluvial,north_delta,rice
106.3,26.09,33.33,30.4,52.45,7.73,9,summer,loamy_clay,middle_egypt,maize
45.0,21.62,72.75,29.84,48.13,7.77,2,permanent,reclaimed,middle_egypt,pomegranate
26.71,15.08,52.89,20.58,51.13,7.78,3,permanent,calcareous,north_coast,olive
35.0,19.71,23.86,16.13,41.2,7.57,3,winter,sandy,new_lands,barley
79.11,44.35,143.55,20.12,60.46,7.6,10,winter,loamy_clay,west_delta,potato
94.01,27.06,29.26,32.62,45.0,7.87,6,summer,alluvial,south_delta,maize
30.3,11.55,60.31,34.13,29.26,7.89,6,permanent,sandy,upper_egypt,date_palm
63.59,17.97,55.46,17.56,54.04,7.99,2,winter,clayey_delta,south_delta,onion
50.68,22.69,53.11,28.58,47.8,8.01,6,summer,loamy_clay,upper_egypt,basil
76.73,38.26,96.27,19.14,60.24,8.12,2,winter,clayey_delta,east_delta,tomato_winter
47.0,19.54,32.85,16.24,37.95,7.97,3,winter,reclaimed,new_lands,barley
61.45,21.58,52.97,24.42,56.59,7.93,9,summer,loamy_clay,south_delta,basil
90.8,22.62,48.07,25.22,65.0,7.91,5,summer,clayey_delta,north_delta,rice
81.67,31.98,108.11,25.63,60.7,7.96,6,summer,loamy_clay,west_delta,tomato_summer
43.22,18.97,21.54,16.28,58.25,7.59,1,winter,sandy,north_coast,barley
48.97,23.29,55.83,27.26,57.06,7.81,9,summer,alluvial,south_delta,basil
76.01,33.78,100.54,22.03,66.49,7.8,9,winter,alluvial,east_delta,tomato_winter
70.33,21.77,20.41,18.08,61.04,7.96,2,winter,loamy_clay,south_delta,wheat
53.5,33.34,103.92,22.21,44.66,7.73,2,permanent,sandy,new_lands,grapes
40.67,17.63,34.1,17.03,55.09,8.06,12,winter,reclaimed,west_delta,barley
20.88,20.05,18.46,17.68,43.5,7.79,3,winter,calcareous,new_lands,lentil
8.71,21.16,21.36,13.81,56.38,7.95,2,winter,calcareous,sinai_north,lentil
120.0,28.49,30.98,32.25,45.0,7.74,5,summer,loamy_clay,upper_egypt,maize
19.78,25.04,46.65,17.88,60.62,8.05,11,winter,clayey_delta,north_delta,faba_bean
85.19,37.58,91.59,22.1,62.13,7.81,2,winter,alluvial,north_delta,tomato_winter
51.54,23.94,57.59,20.39,57.44,8.05,4,winter,clayey_delta,south_delta,onion
110.5,36.5,153.26,23.6,62.3,7.84,12,permanent,loamy_clay,south_delta,banana
52.27,25.98,72.87,25.56,40.49,7.93,12,permanent,calcareous,new_lands,pomegranate
88.42,34.98,146.68,28.65,65.36,7.75,8,permanent,alluvial,middle_egypt,banana
66.4,24.89,59.33,17.67,61.07,7.91,11,winter,loamy_clay,middle_egypt,cabbage
55.31,26.42,46.04,21.78,56.13,7.83,10,winter,clayey_delta,north_delta,onion
52.04,24.79,67.81,14.33,63.64,8.08,12,winter,alluvial,middle_egypt,cabbage
77.32,28.63,103.18,26.27,48.87,7.91,5,permanent,reclaimed,new_lands,citrus
52.92,36.4,42.39,20.02,58.59,8.23,11,winter,clayey_delta,south_delta,sugar_beet
82.64,37.64,110.11,29.4,59.31,7.94,6,summer,loamy_clay,south_delta,tomato_summer
66.04,22.28,84.3,24.87,46.31,7.88,1,permanent,reclaimed,new_lands,mango
79.96,21.92,82.88,31.45,61.23,7.82,7,summer,clayey_delta,north_delta,eggplant
27.27,17.08,39.17,24.34,47.74,7.79,9,permanent,reclaimed,sinai_north,olive
81.88,32.56,66.31,25.08,67.17,8.15,7,permanent,clayey_delta,south_delta,mint
98.14,42.69,110.33,26.49,61.67,7.73,3,summer,alluvial,middle_egypt,tomato_summer
42.63,32.49,28.05,19.77,58.59,8.16,2,winter,clayey_delta,south_delta,sugar_beet
71.77,29.18,64.21,27.44,61.0,7.6,9,summer,alluvial,north_delta,pepper
39.72,15.36,32.68,20.4,57.91,7.95,10,winter,loamy_clay,south_delta,coriander
24.49,19.85,22.1,17.91,53.65,7.92,11,winter,reclaimed,sinai_north,lentil
45.3,13.36,15.54,17.69,52.29,7.7,3,winter,loamy_clay,west_delta,barley
29.55,22.96,29.16,15.03,60.02,8.08,1,winter,clayey_delta,north_delta,faba_bean
13.26,17.4,9.91,17.69,62.58,8.07,12,winter,clayey_delta,south_delta,berseem
62.52,23.17,42.95,22.0,56.57,8.0,4,winter,clayey_delta,north_delta,onion
36.72,11.06,57.6,32.4,29.41,7.87,7,permanent,sandy,upper_egypt,date_palm
39.67,19.35,75.11,31.32,48.62,7.76,6,summer,sandy,east_delta,watermelon
39.81,14.19,37.36,19.18,67.55,7.73,1,winter,alluvial,north_delta,coriander
21.3,19.88,24.04,16.03,54.33,7.56,3,winter,sandy,sinai_north,lentil
79.5,34.41,91.58,20.22,64.02,8.19,11,winter,clayey_delta,south_delta,tomato_winter
65.2,28.09,71.29,19.39,65.07,8.12,11,winter,clayey_delta,north_delta,cabbage
53.18,27.22,45.6,17.66,55.95,7.97,3,winter,alluvial,north_delta,onion
23.03,24.03,22.23,15.37,64.93,7.82,3,winter,loamy_clay,south_delta,berseem
22.97,26.1,39.48,18.35,56.8,7.87,1,winter,alluvial,middle_egypt,faba_bean
97.15,38.4,123.31,29.34,56.18,7.73,6,summer,sandy,east_delta,tomato_summer
58.24,36.87,90.95,23.03,50.69,7.58,1,permanent,sandy,sinai_north,grapes
93.37,42.29,143.25,15.97,65.9,7.76,1,winter,loamy_clay,middle_egypt,potato
107.8,28.26,28.56,33.28,53.36,8.3,7,summer,clayey_delta,north_delta,maize
59.4,32.37,90.37,25.29,40.04,7.98,9,permanent,reclaimed,new_lands,grapes
58.79,26.04,12.88,19.08,62.88,8.06,3,winter,clayey_delta,north_delta,wheat
27.61,31.4,42.65,18.08,56.85,8.27,4,winter,clayey_delta,north_delta,faba_bean
60.27,35.29,87.61,27.22,54.94,7.84,7,permanent,calcareous,sinai_north,grapes
61.99,21.22,13.0,15.61,48.75,7.8,1,winter,alluvial,middle_egypt,wheat
51.71,22.83,73.82,20.99,56.19,8.09,10,winter,alluvial,middle_egypt,garlic
54.46,19.03,22.03,16.94,59.88,7.81,3,winter,loamy_clay,south_delta,wheat
28.9,17.06,39.79,26.0,56.22,7.87,9,permanent,sandy,north_coast,olive
52.9,19.61,53.28,26.55,55.71,7.9,8,summer,alluvial,middle_egypt,basil
73.87,32.92,65.73,22.15,73.89,8.05,3,permanent,clayey_delta,north_delta,mint
54.67,18.14,82.26,27.16,62.96,7.76,8,summer,loamy_clay,middle_egypt,cucumber
25.54,10.54,47.8,32.47,26.09,7.81,4,permanent,sandy,upper_egypt,date_palm
98.06,16.95,23.22,28.95,73.56,7.8,5,summer,clayey_delta,north_delta,rice
25.14,21.04,17.97,15.27,61.05,7.99,12,winter,alluvial,north_delta,berseem
56.74,30.15,43.0,17.74,53.7,7.71,10,winter,loamy_clay,south_delta,sugar_beet
46.39,16.9,59.49,20.32,41.64,7.86,1,permanent,reclaimed,new_lands,pomegranate
71.13,40.68,100.26,27.97,57.82,8.26,7,summer,clayey_delta,north_delta,tomato_summer
26.39,15.42,56.0,18.27,55.57,7.85,1,permanent,sandy,north_coast,olive
18.87,16.55,42.91,24.03,40.19,7.88,1,permanent,calcareous,new_lands,olive
55.47,22.68,68.6,28.43,61.99,8.07,5,summer,alluvial,north_delta,cotton
92.62,29.67,70.17,23.87,69.29,8.12,8,permanent,clayey_delta,north_delta,mint
67.54,19.71,79.02,28.34,63.44,7.6,10,permanent,sandy,east_delta,mango
64.83,26.08,16.38,16.9,65.0,8.02,12,winter,alluvial,north_delta,wheat
77.38,25.6,16.38,18.62,47.4,7.89,11,winter,alluvial,upper_egypt,wheat
97.62,36.62,109.63,24.71,65.34,7.7,3,summer,alluvial,east_delta,tomato_summer
62.98,17.3,53.77,31.39,62.79,8.02,8,summer,loamy_clay,south_delta,basil
82.11,22.37,88.36,19.92,49.1,7.89,1,permanent,loamy_clay,west_delta,citrus
89.28,43.61,110.11,32.55,52.16,7.95,7,summer,loamy_clay,south_delta,tomato_summer
96.08,20.12,47.6,28.97,69.1,7.85,9,summer,alluvial,north_delta,rice
87.55,44.27,128.9,18.57,67.2,7.73,1,winter,alluvial,south_delta,potato
87.13,20.49,53.02,27.71,67.38,7.9,7,summer,alluvial,south_delta,rice
85.89,19.16,49.23,28.24,72.98,7.86,5,summer,alluvial,north_delta,rice
70.43,28.74,71.31,30.23,56.66,7.6,7,summer,loamy_clay,middle_egypt,pepper
51.37,20.84,43.33,27.01,49.87,7.68,9,summer,sandy,upper_egypt,basil
36.12,15.97,78.51,22.67,49.56,7.89,3,permanent,loamy_clay,middle_egypt,pomegranate
89.4,32.05,70.16,24.86,67.3,7.74,9,permanent,loamy_clay,south_delta,mint
70.67,24.77,70.07,23.53,52.56,7.75,1,permanent,sandy,upper_egypt,mango
20.06,25.15,12.27,15.08,66.06,8.27,1,winter,clayey_delta,north_delta,berseem
51.81,21.15,64.44,14.86,67.94,8.06,2,winter,alluvial,north_delta,garlic
57.79,28.44,96.79,29.48,52.96,7.61,6,permanent,sandy,east_delta,mango
107.48,34.03,149.27,27.86,60.94,7.79,9,permanent,alluvial,upper_egypt,banana
54.49,19.41,83.38,25.13,68.11,7.55,9,summer,sandy,east_delta,cucumber
50.04,24.86,68.17,15.91,59.3,8.2,2,winter,alluvial,south_delta,garlic
53.24,17.17,82.83,27.31,68.93,7.78,7,summer,alluvial,north_delta,cucumber
31.97,9.92,46.38,31.95,33.42,7.9,4,permanent,sandy,upper_egypt,date_palm
81.29,24.74,108.53,30.76,56.08,7.82,6,permanent,alluvial,upper_egypt,citrus
22.54,13.85,44.72,24.47,51.23,7.83,8,permanent,reclaimed,west_delta,olive
26.68,21.16,29.24,21.25,45.2,7.83,11,winter,loamy_clay,middle_egypt,cumin
32.1,20.85,27.26,16.51,55.39,7.72,2,winter,alluvial,south_delta,coriander
104.74,31.37,98.28,25.74,63.28,7.91,4,summer,loamy_clay,west_delta,tomato_summer
95.71,19.87,30.45,27.53,65.0,7.89,9,summer,clayey_delta,south_delta,rice
29.64,20.7,46.39,21.08,51.81,7.86,12,permanent,reclaimed,west_delta,olive
100.88,24.24,61.37,23.55,72.4,8.08,7,permanent,clayey_delta,north_delta,mint
39.42,22.95,85.68,33.88,36.23,7.6,8,summer,sandy,upper_egypt,watermelon
54.18,22.14,54.33,27.59,61.77,7.84,9,summer,alluvial,north_delta,basil
39.97,13.71,58.29,18.04,62.31,8.06,12,winter,loamy_clay,south_delta,garlic
49.44,19.74,66.97,17.95,66.93,8.1,3,winter,alluvial,north_delta,garlic
62.4,29.21,54.67,27.1,57.24,7.6,8,summer,sandy,upper_egypt,pepper
79.21,48.36,128.38,15.18,56.61,7.76,12,winter,loamy_clay,south_delta,potato
70.15,29.47,57.02,25.71,69.16,7.63,4,summer,alluvial,north_delta,pepper
13.38,20.16,23.26,15.77,51.2,8.0,1,winter,calcareous,sinai_north,lentil
89.9,34.88,105.16,25.16,60.97,7.76,4,summer,loamy_clay,west_delta,tomato_summer
30.61,18.48,46.87,22.6,53.16,7.8,3,permanent,reclaimed,west_delta,olive
40.23,24.56,57.82,29.65,53.68,7.93,5,summer,alluvial,upper_egypt,basil
94.33,25.88,38.29,27.75,65.64,7.84,8,summer,alluvial,north_delta,rice
84.64,29.81,91.0,27.16,57.61,7.53,9,permanent,sandy,east_delta,citrus
61.49,23.73,81.63,27.87,61.4,7.77,9,summer,loamy_clay,middle_egypt,cucumber
46.99,17.98,100.5,23.45,62.45,7.88,4,summer,alluvial,middle_egypt,cucumber
22.42,33.99,45.96,18.98,49.78,7.83,1,winter,alluvial,south_delta,faba_bean
80.58,35.34,96.02,18.05,67.73,7.6,2,winter,loamy_clay,west_delta,tomato_winter
98.23,36.56,109.03,31.33,52.73,7.94,4,summer,alluvial,upper_egypt,tomato_summer
63.66,30.14,17.29,19.06,61.07,8.0,12,winter,clayey_delta,north_delta,wheat
108.7,31.89,22.84,28.91,49.89,7.67,8,summer,loamy_clay,middle_egypt,maize
27.18,14.65,49.47,25.57,44.72,7.89,7,permanent,calcareous,north_coast,olive
36.83,13.55,49.46,36.06,33.44,7.9,9,permanent,sandy,aswan,date_palm
44.09,17.31,34.69,17.3,55.7,7.83,4,winter,reclaimed,west_delta,barley
65.2,30.28,91.52,31.74,50.93,7.96,7,permanent,reclaimed,middle_egypt,grapes
67.94,24.83,14.95,19.98,53.12,7.84,4,winter,loamy_clay,middle_egypt,wheat
36.71,18.53,27.65,24.7,54.0,7.84,10,winter,loamy_clay,middle_egypt,coriander
51.52,15.2,62.61,18.8,66.72,7.93,3,winter,alluvial,north_delta,garlic
63.27,25.72,74.55,15.68,70.27,7.88,2,winter,alluvial,middle_egypt,cabbage
79.94,42.73,131.22,15.41,63.14,7.78,1,winter,alluvial,south_delta,potato
103.51,29.87,29.66,28.71,56.7,8.01,5,summer,alluvial,south_delta,maize
62.32,31.21,56.16,26.85,57.14,7.64,7,summer,loamy_clay,middle_egypt,pepper
22.32,17.75,22.85,13.54,55.7,7.94,1,winter,loamy_clay,middle_egypt,berseem
53.86,26.11,71.36,14.66,63.11,7.9,11,winter,loamy_clay,middle_egypt,cabbage
71.75,19.49,26.67,15.41,55.66,7.88,1,winter,alluvial,south_delta,wheat
73.95,40.92,133.42,16.23,55.87,7.78,2,winter,alluvial,south_delta,potato
64.01,27.05,68.97,17.38,59.8,7.94,3,winter,alluvial,north_delta,cabbage
45.0,32.35,28.44,14.62,57.36,7.76,1,winter,loamy_clay,south_delta,sugar_beet
22.49,28.29,44.96,17.54,68.0,8.26,1,winter,clayey_delta,north_delta,faba_bean
92.58,22.85,56.46,26.86,66.49,7.81,5,summer,clayey_delta,south_delta,rice
109.64,25.82,36.61,28.4,56.89,7.97,7,summer,alluvial,middle_egypt,maize
61.53,23.29,59.75,16.04,65.22,7.71,11,winter,loamy_clay,middle_egypt,cabbage
28.75,20.29,15.96,21.82,64.83,7.85,11,winter,alluvial,north_delta,berseem
37.14,15.54,29.97,16.75,60.09,7.84,11,winter,loamy_clay,west_delta,coriander
62.27,28.57,62.8,18.52,60.69,7.77,11,winter,alluvial,middle_egypt,cabbage
53.3,32.16,26.73,17.07,65.25,8.11,2,winter,clayey_delta,south_delta,sugar_beet
105.43,27.87,27.31,32.03,55.23,7.87,7,summer,alluvial,south_delta,maize
25.38,30.14,39.93,16.62,48.49,7.67,11,winter,alluvial,middle_egypt,faba_bean
30.43,26.74,24.87,18.36,60.28,7.95,11,winter,alluvial,north_delta,faba_bean
67.26,28.72,84.08,24.74,50.44,7.76,11,permanent,calcareous,west_delta,grapes
28.95,11.17,57.11,35.7,20.0,7.9,7,permanent,sandy,aswan,date_palm
56.1,27.46,62.65,26.63,64.52,7.5,9,summer,alluvial,north_delta,pepper
29.07,16.73,24.48,18.2,52.82,7.94,2,winter,calcareous,west_delta,cumin
90.68,35.96,117.93,27.5,57.25,8.17,5,summer,clayey_delta,east_delta,tomato_summer
35.98,17.48,32.72,14.64,59.17,8.05,12,winter,calcareous,north_coast,barley
25.41,14.89,45.78,24.56,39.53,7.74,6,permanent,reclaimed,new_lands,olive
104.52,30.8,38.1,31.11,59.53,7.96,5,summer,loamy_clay,south_delta,maize
24.72,13.83,51.25,20.12,48.13,7.86,2,permanent,reclaimed,sinai_north,olive
49.14,15.72,61.21,15.18,64.92,8.13,1,winter,clayey_delta,north_delta,garlic
60.67,27.28,51.18,28.73,57.43,8.03,9,summer,alluvial,middle_egypt,basil
91.69,29.19,54.36,25.31,73.29,7.74,7,permanent,alluvial,north_delta,mint
84.66,36.38,90.54,29.89,50.0,7.9,7,summer,loamy_clay,west_delta,tomato_summer
75.9,22.14,55.79,29.1,57.28,8.11,6,summer,alluvial,south_delta,cotton
112.8,39.07,143.75,20.32,64.94,7.91,12,permanent,loamy_clay,middle_egypt,banana
25.88,16.96,44.89,24.38,47.17,7.83,5,permanent,calcareous,west_delta,olive
106.57,28.81,40.15,27.9,67.61,7.88,6,summer,clayey_delta,south_delta,rice
41.16,14.72,25.95,11.08,50.67,7.95,1,winter,calcareous,west_delta,barley
82.42,20.27,86.7,22.11,64.4,7.68,2,permanent,alluvial,east_delta,citrus
102.05,25.98,112.89,24.18,59.45,7.61,11,permanent,sandy,east_delta,citrus
85.51,23.01,89.67,28.98,60.46,8.04,9,permanent,reclaimed,west_delta,citrus
61.46,25.45,69.98,21.32,52.08,7.93,11,winter,loamy_clay,south_delta,onion
107.13,27.67,24.02,30.55,53.87,7.89,9,summer,alluvial,middle_egypt,maize
44.74,12.53,81.14,30.39,48.22,7.68,5,summer,sandy,east_delta,watermelon
46.33,32.36,37.19,14.37,64.91,8.14,3,winter,clayey_delta,north_delta,sugar_beet
103.59,31.8,32.73,28.31,52.21,8.16,7,summer,clayey_delta,south_delta,maize
76.7,34.74,90.37,21.48,61.54,7.96,12,winter,loamy_clay,south_delta,tomato_winter
26.57,16.17,27.83,13.98,54.15,7.82,2,winter,reclaimed,sinai_north,barley
100.7,26.44,112.08,26.78,53.94,7.81,9,permanent,alluvial,upper_egypt,citrus
62.06,27.31,56.47,29.34,55.23,7.57,6,summer,alluvial,upper_egypt,pepper
64.59,19.52,67.09,18.42,53.69,8.02,11,winter,loamy_clay,upper_egypt,garlic
74.15,29.56,66.33,25.99,50.5,7.89,1,permanent,reclaimed,middle_egypt,mango
93.02,24.3,91.96,22.02,55.54,7.87,3,permanent,reclaimed,west_delta,citrus
43.7,34.1,42.61,20.73,62.53,8.23,10,winter,clayey_delta,north_delta,sugar_beet
45.87,18.35,83.25,29.31,48.23,7.84,10,permanent,loamy_clay,upper_egypt,pomegranate
46.73,22.89,76.32,31.39,48.46,7.68,5,summer,sandy,east_delta,watermelon
84.01,26.23,58.93,22.76,64.99,7.9,3,permanent,alluvial,middle_egypt,mint
88.15,35.71,109.02,25.12,58.38,8.12,3,summer,clayey_delta,north_delta,tomato_summer
98.83,23.35,33.15,35.56,45.94,7.75,6,summer,loamy_clay,upper_egypt,maize
93.62,25.2,25.28,28.36,71.03,7.96,5,summer,alluvial,south_delta,rice
12.11,18.65,17.66,14.68,58.76,7.98,3,winter,loamy_clay,middle_egypt,berseem
39.21,18.19,75.17,27.38,43.15,7.68,3,permanent,sandy,upper_egypt,pomegranate
80.92,44.08,125.87,16.56,63.69,7.64,1,winter,loamy_clay,west_delta,potato
60.84,17.85,45.64,21.66,53.27,7.94,4,winter,alluvial,south_delta,onion
69.0,29.77,20.66,17.44,46.61,7.93,2,winter,alluvial,upper_egypt,wheat
73.6,28.02,19.47,18.01,55.03,7.91,1,winter,alluvial,north_delta,wheat
81.82,34.65,94.93,30.43,50.0,7.79,5,summer,alluvial,upper_egypt,tomato_summer
61.47,20.43,50.81,17.26,48.67,8.02,1,winter,alluvial,middle_egypt,onion
74.73,37.86,83.79,17.83,68.99,7.4,2,winter,sandy,east_delta,tomato_winter
87.31,34.66,117.96,27.7,55.91,7.88,7,summer,loamy_clay,middle_egypt,tomato_summer
70.96,28.36,60.01,29.17,54.68,7.6,7,summer,loamy_clay,upper_egypt,pepper
72.84,22.86,85.21,28.8,54.66,8.09,4,summer,alluvial,middle_egypt,cotton
80.05,19.64,91.56,31.1,58.04,7.59,6,permanent,sandy,east_delta,mango
60.79,46.36,127.89,17.68,61.1,7.74,1,winter,alluvial,east_delta,potato
31.22,35.38,41.19,17.47,57.09,7.84,12,winter,loamy_clay,south_delta,sugar_beet
71.37,18.91,83.2,29.75,59.59,7.85,7,summer,alluvial,north_delta,eggplant
32.89,12.49,48.64,20.53,44.73,7.92,5,permanent,calcareous,west_delta,olive
80.67,40.92,143.59,18.24,70.79,7.76,11,winter,alluvial,north_delta,potato
62.59,26.88,92.47,26.54,46.64,7.83,8,permanent,reclaimed,middle_egypt,grapes
41.31,18.42,30.88,14.16,55.41,7.95,1,winter,alluvial,south_delta,coriander
26.08,19.38,70.92,29.66,37.72,7.67,4,summer,calcareous,new_lands,watermelon
78.08,43.43,129.55,18.37,63.49,7.61,1,winter,loamy_clay,west_delta,potato
